payment_id,payment_type,fare_amount,promo_code
1178,mix,319,
1179,gift,196,
1180,mix,117,
1181,mix,438,pXDeg-61334
1182,gift,213,PwLCQ-80109
1183,gift,29,BlIOA-54176
1184,card,122,
1185,cash,309,
1186,cash,468,gGJZy-40393
1187,cash,75,
1188,gift,278,WeOrA-34276
1189,cash,401,
1190,mix,136,
1191,gift,255,
1192,cash,294,TXnuZ-87215
1193,mix,455,
1194,gift,144,
1195,cash,479,
1196,card,33,szwKb-14449
1197,card,500,QnifU-87173
1198,cash,367,ooQJh-32227
1199,mix,460,DXGwE-88867
1200,cash,498,mfgAU-98062
1201,card,410,
1202,card,148,
1203,cash,120,
1204,mix,93,
1205,mix,444,URHNN-74631
1206,card,219,DjGnK-25068
1207,gift,241,
1208,card,466,ewLgA-71885
1209,cash,56,Rmgiv-30292
1210,mix,190,
1211,cash,136,
1212,mix,94,qJVDR-16236
1213,gift,201,DZDfX-90768
1214,card,161,
1215,cash,475,
1216,card,259,EoRGr-15623
1217,mix,108,
1218,cash,40,XVcBW-97923
1219,gift,79,
1220,cash,303,
1221,cash,458,
1222,card,363,
1223,gift,285,
1224,mix,331,bNxbu-92163
1225,mix,105,NILBz-50400
1226,mix,268,
1227,card,193,qgClX-61480
1228,card,485,LazPd-95217
1229,cash,42,
1230,mix,476,
1231,mix,472,
1232,cash,248,
1233,gift,452,
1234,cash,275,vcNeQ-63121
1235,card,203,
1236,mix,131,rZAhb-89132
1237,card,52,
1238,cash,65,NNMjF-99138
1239,card,171,JitAd-80202
1240,mix,262,
1241,mix,33,
1242,card,89,
1243,mix,428,hkdpj-03702
1244,gift,177,
1245,mix,133,
1246,cash,449,
1247,card,212,wfgoB-95380
1248,cash,119,
1249,card,142,zjCkX-47092
1250,card,172,
1251,card,387,
1252,cash,488,
1253,cash,50,MAIfg-53198
1254,cash,229,FJMuv-72500
1255,mix,240,jAcgy-40225
1256,mix,277,
1257,mix,358,
1258,gift,154,
1259,gift,364,GPOAe-77510
1260,mix,34,vNsWo-64511
1261,cash,426,
1262,mix,97,wkzck-20686
1263,card,378,
1264,card,464,
1265,mix,76,GprHk-32163
1266,gift,167,RwweP-22347
1267,gift,272,JJHxm-67160
1268,mix,353,xRXjX-90665
1269,cash,111,
1270,gift,478,jFtSF-40166
1271,mix,71,qCSvm-58793
1272,card,483,WxRgq-13044
1273,card,164,
1274,gift,146,
1275,cash,450,
1276,mix,243,HALGa-40599
1277,cash,252,pLXFd-19601
1278,cash,261,aDpJT-83978
1279,mix,329,LJGdy-87232
1280,card,393,
1281,gift,205,HMmFL-91544
1282,card,233,
1283,mix,125,
1284,cash,67,
1285,cash,370,eQIuz-16746
1286,card,35,QkhcT-26244
1287,mix,144,PTkTg-72100
1288,mix,257,
1289,card,109,
1290,card,317,
1291,card,335,
1292,cash,303,Mnimn-45645
1293,card,206,GCTcn-04270
1294,cash,71,
1295,card,322,RMQii-61791
1296,mix,88,
1297,gift,496,kbFCx-47410
1298,card,305,uksQp-76381
1299,card,104,mHxID-04972
1300,mix,222,rFrFC-26147
1301,card,412,
1302,gift,332,IxNTj-36572
1303,card,250,
1304,cash,216,
1305,mix,425,uTTiq-47191
1306,card,296,wRzmF-00225
1307,gift,470,mFuSg-98295
1308,mix,367,rhShP-77954
1309,mix,120,
1310,cash,459,xAMir-38395
1311,card,342,
1312,card,91,
1313,mix,133,
1314,cash,403,gHsrb-90196
1315,card,98,ZRNPg-21968
1316,cash,159,wteVL-94791
1317,mix,415,VoOWv-72159
1318,gift,467,
1319,gift,15,
1320,mix,431,
1321,cash,469,AbKxf-72400
1322,gift,70,DRRbC-92319
1323,mix,333,sjBvv-69330
1324,gift,339,
1325,card,337,cxVvU-47995
1326,card,457,HGaoY-76146
1327,mix,214,
1328,mix,20,oDfVl-43104
1329,mix,225,YbLtj-83645
1330,gift,203,wPnfF-33410
1331,card,80,
1332,mix,119,
1333,mix,231,
1334,gift,423,yUVNZ-17747
1335,cash,213,utFlF-27688
1336,gift,110,AsiPv-69113
1337,gift,147,fqTTQ-68906
1338,gift,445,
1339,gift,224,aOhBv-68581
1340,mix,122,
1341,cash,493,
1342,mix,329,hlTdd-82121
1343,mix,122,dSCHy-46749
1344,card,255,iNVXY-23753
1345,cash,294,DlMYb-67898
1346,mix,291,umymD-39928
1347,card,82,wKhQh-12154
1348,mix,184,sTpVw-67091
1349,mix,497,arlXU-91076
1350,gift,166,
1351,mix,200,DzSZi-82307
1352,cash,319,ynsHU-13699
1353,mix,67,
1354,cash,180,gzteR-49572
1355,cash,468,UYkWo-55976
1356,mix,365,SiUZR-68290
1357,cash,440,
1358,gift,334,fIqRv-36317
1359,mix,307,
1360,gift,273,KzzJV-00436
1361,cash,481,
1362,card,230,MDuEW-44000
1363,cash,391,
1364,gift,482,
1365,mix,146,
1366,gift,24,
1367,mix,273,
1368,card,124,
1369,card,356,
1370,cash,161,
1371,card,470,IyZuM-91314
1372,card,22,
1373,cash,431,JOtkI-02232
1374,cash,358,
1375,gift,362,
1376,cash,315,eZdyA-88050
1377,cash,25,
1378,cash,361,
1379,cash,106,MVxiU-36335
1380,mix,157,
1381,mix,109,
1382,mix,39,jEpha-90730
1383,mix,287,
1384,mix,367,yAYLe-96184
1385,card,324,
1386,cash,242,
1387,mix,144,pJFrM-11348
1388,cash,388,kbkfS-63891
1389,mix,24,LPfzz-40104
1390,gift,132,qieJD-07444
1391,mix,457,mQfHv-76308
1392,mix,257,
1393,gift,39,jNNen-56577
1394,card,286,
1395,cash,432,SafzS-34385
1396,gift,87,HLEKs-70833
1397,card,198,nZiIZ-16367
1398,mix,291,
1399,gift,153,gnMTw-13175
1400,card,181,MffYv-00611
1401,cash,265,tjIke-35159
1402,card,241,
1403,cash,258,
1404,card,72,tLmBl-24408
1405,card,122,rnrer-38138
1406,gift,16,
1407,cash,11,
1408,card,337,BPHwR-13900
1409,mix,31,JJQta-86507
1410,gift,262,IUjmA-78505
1411,mix,37,
1412,card,30,
1413,card,439,
1414,card,275,
1415,gift,314,FaYuC-36325
1416,gift,429,
1417,cash,109,EKfSD-13719
1418,gift,348,
1419,cash,44,jndxJ-46850
1420,gift,347,esKMl-12804
1421,card,467,
1422,gift,477,GQcEa-75845
1423,mix,282,
1424,gift,11,AryNW-49591
1425,mix,49,ZJdYa-75798
1426,cash,208,
1427,card,373,
1428,gift,337,
1429,cash,365,XfcZo-01688
1430,cash,406,
1431,cash,83,
1432,cash,296,
1433,mix,146,
1434,card,21,aaOKp-87405
1435,mix,136,
1436,cash,237,CHMFC-80345
1437,gift,452,
1438,cash,93,qdYaC-62827
1439,mix,489,
1440,mix,49,
1441,card,160,
1442,gift,14,
1443,mix,233,
1444,gift,165,ppIQa-12509
1445,cash,160,ZpRhg-09970
1446,cash,127,
1447,mix,355,
1448,cash,412,
1449,mix,283,
1450,mix,185,
1451,card,203,tSzza-37685
1452,cash,294,cycil-79118
1453,mix,380,
1454,card,481,VQdJI-81513
1455,gift,470,
1456,cash,373,
1457,gift,352,ydcvF-74715
1458,mix,288,
1459,mix,168,
1460,gift,120,PqdBi-62521
1461,cash,259,
1462,cash,388,hzEWd-78408
1463,cash,220,
1464,card,364,
1465,cash,456,
1466,cash,190,Jqbdu-16323
1467,gift,15,oiLEw-79457
1468,cash,453,WwBmg-49081
1469,gift,480,
1470,card,491,
1471,gift,486,
1472,mix,267,
1473,card,221,NJDkP-14917
1474,card,405,
1475,gift,341,
1476,cash,49,
1477,mix,367,
1478,gift,362,
1479,gift,300,gNymG-16133
1480,gift,463,fRmMy-77251
1481,mix,46,yLYCJ-01235
1482,card,436,
1483,gift,208,ftugb-03913
1484,card,470,mgGvo-27139
1485,gift,321,pYchs-32451
1486,gift,386,
1487,mix,199,Ruhqt-66456
1488,card,73,Felec-58399
1489,gift,86,
1490,mix,105,
1491,mix,347,
1492,cash,51,
1493,mix,23,
1494,card,129,WHtxs-28857
1495,card,159,
1496,cash,133,
1497,gift,383,ueiZj-19466
1498,mix,118,
1499,gift,28,iFVVJ-11928
1500,card,175,TMQto-16920
1501,gift,25,OmJHq-30577
1502,mix,130,PzgtE-39071
1503,gift,38,yGHrl-56435
1504,cash,339,
1505,card,192,
1506,gift,286,LFEQB-47687
1507,cash,214,
1508,gift,149,
1509,card,297,
1510,card,261,
1511,mix,364,sZqBx-96002
1512,cash,15,
1513,mix,104,wtryJ-22916
1514,cash,79,
1515,card,499,zrHdS-05182
1516,gift,215,sukZj-47934
1517,cash,344,
1518,card,159,onWrH-51599
1519,cash,446,
1520,gift,421,oFOlt-40362
1521,gift,238,KQOsQ-30398
1522,card,187,
1523,cash,213,tDoRD-58651
1524,card,307,
1525,mix,405,eAYYJ-03981
1526,mix,238,NXelt-10081
1527,mix,469,sCXIm-73610
1528,card,155,
1529,card,390,rKQus-56863
1530,gift,152,ZtLWX-57042
1531,card,74,
1532,cash,478,
1533,mix,42,
1534,cash,449,
1535,gift,257,MAKan-27177
1536,cash,322,DDXhd-50417
1537,mix,432,XHLQT-75788
1538,mix,491,lgpvc-98302
1539,mix,293,
1540,card,270,hmskL-72545
1541,cash,298,YbVUH-19000
1542,card,453,KzkwM-78731
1543,cash,215,
1544,gift,277,ROJVo-47369
1545,cash,496,
1546,card,201,ucoEA-50818
1547,cash,22,vDtCJ-60018
1548,card,31,
1549,mix,341,
1550,mix,110,
1551,cash,49,tjMPT-46088
1552,mix,279,TpBow-67485
1553,mix,447,
1554,card,167,
1555,card,335,PexjI-80013
1556,gift,120,SqNEd-41067
1557,mix,339,
1558,mix,118,
1559,cash,440,NivsU-93755
1560,cash,379,wzZfi-94217
1561,card,382,bcIdY-71178
1562,mix,384,
1563,gift,426,
1564,mix,357,hNusD-68665
1565,card,456,jCwQj-54371
1566,cash,154,
1567,gift,288,dlCHX-98685
1568,cash,248,
1569,card,101,dHukw-76713
1570,gift,154,uAyfA-50501
1571,mix,100,zidqz-85016
1572,gift,114,ABDrd-81338
1573,gift,5,
1574,cash,434,
1575,card,432,UfutE-98046
1576,card,344,sGdAD-60298
1577,cash,453,dfjzQ-30159
1578,cash,78,MWgNZ-16921
1579,card,174,
1580,card,131,
1581,gift,293,aPaVA-27716
1582,gift,218,
1583,mix,111,
1584,card,126,
1585,gift,167,LmOhn-21905
1586,mix,307,
1587,cash,445,
1588,gift,307,qLLoc-06392
1589,mix,28,
1590,mix,272,
1591,cash,437,
1592,gift,249,
1593,gift,402,
1594,gift,16,
1595,card,429,xTbtF-78442
1596,mix,134,DtenI-81498
1597,mix,419,
1598,cash,131,pxYFn-15471
1599,gift,340,okZHj-93128
1600,mix,281,TCoEs-46197
1601,cash,77,eSNMw-59002
1602,card,294,
1603,cash,173,DuAfu-73231
1604,mix,230,
1605,card,445,JWYhI-52693
1606,cash,476,
1607,cash,61,
1608,cash,313,
1609,gift,169,
1610,mix,105,leHyW-34083
1611,gift,303,xPCmm-39338
1612,mix,214,HZPuZ-37525
1613,cash,207,krhAv-36830
1614,gift,180,
1615,mix,8,
1616,cash,390,
1617,gift,429,AsRai-46914
1618,cash,199,
1619,cash,33,tQVKd-72113
1620,cash,102,
1621,mix,454,
1622,card,126,
1623,mix,125,QUPSc-45626
1624,gift,399,YMcHG-81581
1625,mix,408,
1626,mix,482,
1627,card,365,
1628,gift,319,
1629,cash,186,
1630,gift,453,
1631,card,255,jGGKw-48390
1632,cash,44,QXpng-22929
1633,gift,274,
1634,card,321,hTsLh-16327
1635,gift,76,
1636,cash,389,
1637,gift,462,lBVsN-08582
1638,mix,45,YbRRu-25803
1639,mix,284,nhZJG-39287
1640,card,474,IHiUw-64573
1641,mix,353,pWgsM-73605
1642,card,255,lJzWf-33310
1643,card,140,
1644,card,411,
1645,gift,343,
1646,gift,187,TAAXW-13098
1647,cash,60,
1648,card,253,
1649,mix,216,
1650,mix,64,MPouu-63305
1651,gift,94,
1652,gift,231,
1653,gift,404,IJokT-96300
1654,gift,9,yOEgE-04850
1655,cash,159,xBVTN-34143
1656,cash,79,uKuVz-13521
1657,cash,293,
1658,gift,21,PtCSs-51488
1659,cash,92,
1660,cash,262,RNlDL-46103
1661,cash,63,PwvQt-33159
1662,gift,282,ttvfK-62256
1663,cash,354,
1664,mix,102,jOCtx-06493
1665,card,40,DeWRV-22964
1666,card,499,
1667,mix,139,
1668,cash,395,VnFHz-65881
1669,card,405,xQrdG-55393
1670,mix,27,dZSdu-78393
1671,card,101,
1672,cash,321,JbSHD-71817
1673,card,247,
1674,card,162,kmiIZ-15572
1675,card,393,
1676,card,433,
1677,mix,314,
1678,mix,475,
1679,cash,143,
1680,card,254,
1681,mix,120,YkyoN-22852
1682,mix,310,YwiCo-06419
1683,cash,450,Qlxlg-81034
1684,cash,316,WwAQB-21644
1685,mix,485,Mufcl-58702
1686,card,40,GsjEA-63863
1687,card,104,kzpxr-40104
1688,mix,253,
1689,mix,15,
1690,gift,44,
1691,cash,418,
1692,cash,169,
1693,gift,105,
1694,gift,450,
1695,cash,143,
1696,cash,208,
1697,card,367,
1698,mix,111,
1699,card,145,
1700,cash,450,HflKF-23339
1701,card,148,
1702,cash,160,
1703,card,118,
1704,mix,423,
1705,card,458,
1706,card,458,OPdOI-88218
1707,mix,254,wrkXC-00814
1708,card,470,gSkaj-66894
1709,mix,173,
1710,gift,324,
1711,cash,248,
1712,card,116,gltin-48143
1713,gift,82,
1714,mix,63,
1715,card,174,iCJWK-58724
1716,mix,20,DEqho-59664
1717,card,219,
1718,gift,499,njZXc-72386
1719,mix,320,MLBdS-81409
1720,gift,404,
1721,card,168,
1722,mix,127,SPheZ-22296
1723,cash,28,
1724,gift,417,OgWKF-99764
1725,cash,343,wkImw-42686
1726,card,414,tUxjf-25605
1727,mix,410,oZgsl-62176
1728,mix,315,
1729,card,209,
1730,gift,158,rmJuZ-90987
1731,card,347,JnlNk-95935
1732,card,341,xTJlK-00227
1733,cash,101,
1734,gift,303,
1735,gift,473,RMZOG-11185
1736,gift,61,axzLE-84777
1737,gift,74,pfMUT-39389
1738,mix,406,
1739,cash,209,
1740,card,76,REEvr-50818
1741,gift,22,Nbszv-79598
1742,card,451,sHCvD-54077
1743,mix,196,PXeBA-72589
1744,card,21,
1745,mix,195,fOJUZ-93428
1746,mix,169,Owbhh-98993
1747,gift,420,eOKMn-38952
1748,card,395,KyJtf-11270
1749,gift,368,
1750,card,42,zMjFI-61019
1751,cash,244,fybDE-45994
1752,cash,293,
1753,mix,405,mFOFc-07718
1754,gift,82,YpPHA-54955
1755,cash,67,uLyoS-74949
1756,cash,273,
1757,card,88,
1758,mix,143,
1759,cash,22,kVLGd-29382
1760,mix,192,
1761,mix,240,
1762,cash,178,VUMVC-33523
1763,card,257,
1764,cash,409,TWOwz-70701
1765,mix,404,MfOFX-53439
1766,mix,419,
1767,gift,236,MTIRd-87242
1768,card,460,BfjSE-08656
1769,mix,341,Jnoop-77571
1770,card,485,
1771,cash,430,ZvqBu-15215
1772,mix,233,
1773,mix,367,
1774,card,198,
1775,gift,205,wGuwi-14146
1776,cash,454,
1777,card,66,
1778,gift,254,
1779,card,420,
1780,card,170,EPvlF-45869
1781,gift,342,nAnik-48156
1782,gift,475,yZIXd-28933
1783,cash,328,
1784,cash,184,
1785,gift,99,gdpVX-62310
1786,cash,338,QRWTW-69265
1787,gift,489,
1788,mix,342,cYsjc-09590
1789,mix,215,NWJDp-82003
1790,gift,396,
1791,mix,302,
1792,card,149,
1793,mix,449,LTAQk-32030
1794,card,294,
1795,cash,459,
1796,gift,319,
1797,card,399,
1798,mix,432,
1799,cash,458,GAxao-69231
1800,gift,90,UxUZz-77734
1801,card,48,
1802,cash,26,HRkLA-71480
1803,gift,199,
1804,card,329,gOrdJ-36884
1805,card,408,
1806,cash,192,
1807,cash,10,mzUMw-81578
1808,card,367,
1809,mix,10,
1810,mix,482,NzcTU-81194
1811,cash,246,
1812,mix,255,
1813,card,162,VELrH-47059
1814,cash,165,
1815,gift,152,rTcWS-00978
1816,card,352,
1817,card,78,nCKpm-28313
1818,gift,225,FvUiO-29179
1819,cash,114,uUxLZ-52492
1820,cash,73,
1821,gift,19,IfjoC-54433
1822,gift,113,wPybp-79741
1823,mix,359,DOEGT-11897
1824,mix,366,
1825,mix,447,
1826,card,392,DckSe-46692
1827,card,455,zaPIy-11871
1828,cash,226,FjLuJ-04689
1829,gift,241,xDVeJ-54419
1830,cash,54,VqvGZ-54107
1831,cash,357,
1832,gift,220,
1833,mix,310,
1834,mix,107,SgrxD-49515
1835,mix,185,
1836,card,298,
1837,gift,273,SsXIY-81196
1838,mix,96,
1839,card,486,kCzxo-86660
1840,mix,234,ggnyI-53140
1841,cash,349,
1842,mix,9,
1843,card,193,
1844,card,247,vSQXQ-56291
1845,gift,156,PDsVz-08775
1846,gift,442,ZmbAv-88492
1847,card,375,JXKfC-55398
1848,gift,204,
1849,gift,281,
1850,gift,91,
1851,card,256,OvAwH-76609
1852,card,339,
1853,gift,489,
1854,cash,42,
1855,gift,449,fEiVC-56934
1856,gift,430,
1857,mix,133,MhIhW-46295
1858,mix,287,
1859,cash,106,
1860,card,321,
1861,gift,187,JmIme-39209
1862,gift,238,
1863,card,452,
1864,cash,207,
1865,gift,45,OjDRS-89924
1866,gift,391,KooNl-96653
1867,gift,174,wdQRf-87112
1868,cash,302,
1869,gift,474,
1870,card,301,OfWUW-62457
1871,gift,201,NUAwU-70269
1872,card,444,MMAqV-65649
1873,mix,244,
1874,gift,116,
1875,card,66,tAquw-23363
1876,mix,327,
1877,gift,438,
1878,cash,136,MlJRp-00467
1879,mix,354,lljFt-55776
1880,mix,438,UOQpM-74960
1881,mix,160,vHJvZ-91120
1882,cash,379,
1883,cash,283,OPWOY-73653
1884,gift,461,vstER-55024
1885,gift,164,
1886,card,437,
1887,card,302,ktcFo-46346
1888,mix,437,yrIUi-64288
1889,cash,317,vUazz-51041
1890,card,85,fzusv-06732
1891,gift,149,
1892,gift,211,
1893,gift,55,
1894,card,248,
1895,card,288,
1896,gift,438,
1897,cash,310,
1898,card,358,uLwLM-06458
1899,cash,321,
1900,card,18,lYEJD-09875
1901,card,73,ztyCj-46374
1902,cash,347,vkWoB-86757
1903,mix,104,
1904,card,487,
1905,gift,350,jcNwf-90174
1906,gift,462,DCbLy-73674
1907,card,174,gBgFG-22423
1908,mix,40,
1909,card,391,YUfhb-15805
1910,gift,290,
1911,gift,7,
1912,mix,258,KBJBz-18408
1913,gift,148,
1914,mix,385,
1915,cash,202,
1916,cash,88,WFRoh-95872
1917,mix,100,TjWAh-44726
1918,gift,265,
1919,mix,187,BsWLL-09711
1920,mix,487,AgJCN-30686
1921,card,367,
1922,mix,34,fPMao-07189
1923,cash,471,rTuvp-93361
1924,cash,63,eJDaE-14981
1925,cash,434,jVeJN-12033
1926,mix,480,NxwrL-00131
1927,cash,187,MNupG-16164
1928,gift,162,zQEog-44279
1929,mix,262,
1930,cash,199,KqrJB-04836
1931,gift,221,
1932,gift,285,KVSRj-30522
1933,card,65,jSUJm-72442
1934,mix,445,yFTJY-79715
1935,cash,450,
1936,gift,233,yDFnA-91899
1937,mix,337,qTveh-61239
1938,cash,220,oCDUZ-87886
1939,cash,492,AVfjC-37310
1940,gift,159,fJamh-93825
1941,card,471,
1942,cash,487,vTalG-45830
1943,mix,365,
1944,cash,448,qaiTe-49479
1945,cash,163,
1946,gift,62,RUnuM-99465
1947,gift,436,
1948,cash,69,
1949,cash,11,ZgMFt-28205
1950,mix,449,
1951,mix,306,CcIOQ-66264
1952,cash,166,bTrFZ-19397
1953,mix,67,
1954,mix,196,hwYcW-11242
1955,card,370,
1956,mix,190,QotBa-14139
1957,mix,102,
1958,gift,234,KDWlf-85058
1959,cash,452,
1960,gift,139,WLCcN-97463
1961,card,454,
1962,mix,254,APKtT-67708
1963,card,171,iwXLF-15461
1964,cash,345,
1965,card,243,
1966,card,79,
1967,cash,67,zBroa-62447
1968,cash,310,VEGYZ-19572
1969,card,213,
1970,cash,202,WTjkC-49098
1971,mix,365,XpYLS-88690
1972,card,212,
1973,cash,119,
1974,card,49,TtvYi-67007
1975,mix,266,wmtbS-50802
1976,card,475,
1977,cash,31,
1978,card,35,hCjEe-09867
1979,card,393,IjudT-28947
1980,cash,79,
1981,card,228,HgcOZ-98715
1982,gift,173,yTCdN-39475
1983,mix,423,
1984,card,295,
1985,gift,254,YIvYy-77909
1986,cash,443,
1987,gift,330,
1988,gift,190,Tzgtp-38420
1989,card,448,
1990,mix,428,HrjAZ-63051
1991,card,367,AQUMy-51061
1992,mix,239,
1993,mix,444,xpMnu-51567
1994,card,11,JvDpS-13099
1995,cash,86,HlGUc-24168
1996,card,39,mLaGg-19555
1997,mix,351,
1998,cash,11,bsyAL-28864
1999,gift,388,ZlmmT-06729
2000,cash,87,podVv-04549
2001,card,214,
2002,cash,498,KZRsB-90967
2003,gift,174,NImlz-04622
2004,mix,101,FyZnQ-94058
2005,mix,483,vcTrn-20581
2006,card,76,FxbOi-40115
2007,gift,438,
2008,mix,198,rOhem-35945
2009,gift,97,xwPnZ-36596
2010,gift,155,
2011,gift,135,tykcB-53841
2012,gift,295,
2013,mix,415,ofmdn-46407
2014,card,454,uNxCT-14156
2015,gift,458,
2016,mix,10,DoVvr-32859
2017,mix,174,
2018,cash,431,
2019,gift,30,Aozoz-52172
2020,cash,190,
2021,cash,41,
2022,mix,37,wHKGw-94277
2023,mix,379,
2024,gift,403,
2025,gift,51,ZmOqU-79961
2026,card,45,
2027,gift,114,SIhYh-44842
2028,card,34,MLOfb-13706
2029,mix,337,qHeLC-73602
2030,mix,62,kRnbn-64264
2031,gift,387,
2032,gift,119,
2033,mix,379,qaQdb-59373
2034,mix,436,
2035,mix,127,ITvbg-12489
2036,card,228,
2037,cash,216,icqFk-88376
2038,card,408,dzFkr-38460
2039,mix,355,
2040,gift,255,bGjtg-90501
2041,card,441,ygmjM-47315
2042,gift,364,WjREN-89312
2043,card,201,gesZa-08010
2044,cash,397,orXsd-12424
2045,gift,333,
2046,cash,94,
2047,mix,273,xwyoJ-45973
2048,cash,333,XXqXZ-18137
2049,card,292,pDbQe-92569
2050,mix,340,xvLgQ-86589
2051,gift,231,SztbQ-41173
2052,cash,196,
2053,mix,205,fKWbO-10594
2054,card,118,
2055,cash,8,
2056,cash,388,FDRYc-32274
2057,mix,137,
2058,gift,168,
2059,card,401,qDGyH-75877
2060,cash,392,VxCsc-28366
2061,cash,500,
2062,mix,454,QYiVE-03213
2063,card,490,IhSUZ-78701
2064,mix,206,
2065,gift,148,
2066,card,488,xwIPT-51177
2067,cash,277,
2068,cash,464,
2069,gift,97,
2070,mix,191,
2071,cash,326,
2072,mix,465,lETTk-13732
2073,gift,177,hNmQx-49818
2074,cash,176,OwMlE-08218
2075,card,95,
2076,card,327,CfEPR-86236
2077,gift,128,PBTBI-01459
2078,mix,231,
2079,card,84,
2080,cash,24,kVkLJ-93551
2081,cash,18,KbbOr-47770
2082,mix,378,WzMSh-73756
2083,cash,439,
2084,mix,309,
2085,cash,29,
2086,card,279,
2087,cash,100,
2088,cash,487,
2089,cash,50,
2090,card,79,cVnVG-62322
2091,cash,259,
2092,card,189,
2093,cash,307,
2094,mix,233,
2095,card,316,
2096,card,256,
2097,cash,367,NRIni-43976
2098,mix,279,
2099,mix,131,hTOyk-49751
2100,cash,473,JxikY-20396
2101,card,274,gxqHd-28922
2102,card,349,XEZxn-85377
2103,mix,152,
2104,card,415,
2105,gift,259,vakBW-70918
2106,cash,50,ThUWG-27266
2107,card,280,
2108,cash,182,
2109,card,258,
2110,card,375,
2111,cash,142,NwQVv-82840
2112,mix,365,VewxB-80108
2113,gift,134,
2114,card,353,
2115,card,302,biVey-77580
2116,mix,456,xsJLn-59346
2117,card,42,
2118,mix,49,
2119,gift,243,
2120,card,394,LzWcb-74345
2121,gift,331,
2122,cash,481,
2123,card,32,ofdNF-03997
2124,cash,406,
2125,cash,49,HmBJs-13838
2126,mix,123,WqmCz-35651
2127,gift,497,UXtxW-62512
2128,gift,328,
2129,gift,283,
2130,mix,423,
2131,cash,5,mCqWg-85623
2132,gift,493,jJKxz-46605
2133,gift,210,
2134,gift,255,OUxjL-36940
2135,mix,426,lqohW-42755
2136,mix,302,
2137,card,271,
2138,card,211,
2139,card,264,unRlX-97523
2140,cash,92,
2141,cash,33,
2142,card,343,ltdwE-82108
2143,card,284,
2144,cash,194,
2145,gift,450,mPIOw-43974
2146,cash,158,xGnmj-69140
2147,gift,43,cbyJj-00975
2148,mix,163,BeiGH-88061
2149,card,27,
2150,card,182,
2151,cash,279,
2152,card,273,wmKRB-68952
2153,card,286,RmbXw-73065
2154,mix,353,
2155,gift,156,
2156,cash,423,
2157,card,403,JTRlm-09811
2158,mix,401,fEHal-62174
2159,gift,423,WTjsF-62798
2160,cash,73,VlJZB-26013
2161,gift,362,
2162,gift,113,
2163,gift,353,
2164,cash,250,
2165,gift,23,
2166,cash,138,
2167,cash,472,rcrAQ-68124
2168,mix,423,
2169,gift,327,eQDEN-87500
2170,card,344,jkchi-09337
2171,card,367,dfxaE-91748
2172,mix,434,
2173,card,308,WzHyr-10049
2174,gift,479,xsPUS-66772
2175,mix,163,
2176,cash,339,iXRTu-86185
2177,gift,62,PsfZf-94703
2178,gift,9,pdCkU-79286
2179,card,103,
2180,card,34,lRafu-30740
2181,mix,329,
2182,mix,273,IVohb-63488
2183,cash,241,yYpIN-28377
