vehicle_id,licence_plate_num,manufacturer,model,manifacture_year,car_policy_num,car_type,fuel,seats_num,kids_seats_num,wheelchair_seat
298,0H114,Baker-Vargas,artist,2020,HJJH33989261089776,high,electric,6,2,True
299,NJL 3417,Williams-Short,foot,2002,TOIK75752410132225,high,hybrid,8,1,False
300,CKW 749,"West, Henry and Avila",yes,1993,JYKG66415848937439,normal,electric,7,2,True
301,3F 8K8WXO,Mcpherson-Mcfarland,section,2016,FVIG93149872274968,high,hybrid,4,2,False
302,MCP 703,Hahn-Martinez,up,1993,XDGI67964831248986,high,electric,4,2,True
303,LWX-059,Barber PLC,audience,2004,IVXU16521565480519,high,hybrid,4,2,True
304,K41 1WM,Richardson Ltd,through,2007,KOAI81223669969632,high,hybrid,5,1,True
305,VYU-7770,"Curry, Friedman and Mitchell",fish,2002,SRVL00910221064141,normal,hybrid,7,2,False
306,1IS13,"Ford, Ward and Savage",relationship,1992,GFPQ48581657572374,normal,diesel,2,0,False
307,7ZS E93,Price-Jones,realize,2004,SZTX10449135217595,high,electric,4,0,False
308,P85-97I,Randolph-Johnson,message,2019,NSDB06840075639596,normal,diesel,5,0,True
309,249 0208,"Hines, Schmidt and Peterson",Republican,2016,DALP60095545560640,high,electric,4,0,True
310,05LA8,Lee-Gentry,pull,2003,AZXR72601540430312,normal,electric,5,1,True
311,31Q•968,Obrien-James,cell,1997,SFSH10311855856997,high,electric,2,2,False
312,121-HACC,Hart-Rodriguez,prove,1998,RQJD49192097380803,normal,diesel,7,0,False
313,569-MMP,Clark Inc,visit,2013,SCRS32561264216118,high,electric,5,2,False
314,ABP 397,Adams-Harris,as,2007,WKRS18437792926480,high,electric,7,2,True
315,7MD1849,Hunter-Sexton,skin,1991,ILUL01168378011685,high,diesel,3,2,False
316,QXX-612,"Hanson, Ramirez and Hardy",during,2023,OOCZ52598834692226,normal,hybrid,6,1,False
317,434 ZBQ,Lopez Group,thank,2013,BMNE48114181719537,normal,diesel,5,1,True
318,9-66677W,Johnson LLC,indicate,1991,NMWT77852836488946,high,electric,7,2,False
319,518-JYOV,Boyer PLC,president,1990,LPKU82634733880191,high,electric,2,1,False
320,P77-MPQ,"Raymond, Moore and Martinez",either,2008,UCBF28389132901126,high,hybrid,4,1,False
321,WCJ 567,"Smith, Hart and Henry",child,2017,ZQUH06635382304137,normal,electric,8,2,False
322,75TK135,Moore-Castillo,often,1998,PBFA81029218098114,normal,hybrid,2,0,False
323,96P L33,Jensen-Wilcox,throw,2008,VFZM95052281234243,normal,hybrid,5,2,True
324,43QJ5,Calhoun Ltd,science,1996,CZVB21980752286392,high,diesel,7,0,True
325,344-VSQ,Rice-Douglas,national,1997,ILXB01731705510527,normal,diesel,4,0,False
326,P34 3QQ,"Palmer, Stephens and Smith",write,2002,ZVDV74938068936749,high,diesel,2,1,True
327,94O 1983,"Gilmore, Ramirez and Monroe",bar,2014,CXIT19219451499552,normal,electric,6,1,False
328,OJU 606,Hardy PLC,own,1993,YUBM81721502693870,normal,hybrid,7,0,True
329,LV 7459,Peters-Moore,whatever,2022,KAAI10864919194205,high,diesel,4,2,True
330,MWW 927,"Lee, Howard and Gonzales",realize,2008,KLJE16771237444739,high,hybrid,3,1,False
331,276 EUA,Mcdonald Inc,program,2018,XUWD47698310254396,normal,electric,8,2,False
332,564 ABL,King Group,source,2023,QTPY79258924275308,normal,electric,7,0,False
333,926-DUBY,"Fuentes, Maldonado and Hall",customer,1998,EKYL25509502021684,normal,diesel,2,0,False
334,OUG-7416,Richards Inc,box,2001,GZYT39390600710960,normal,electric,8,2,False
335,851-552,Alexander-Sharp,job,2016,KCUZ40585494927050,high,diesel,2,2,True
336,2-0009O,Jarvis PLC,science,1992,OFOO35496507903266,high,electric,5,1,False
337,OOU 395,"Montoya, Mcdaniel and Jordan",spend,2008,VVFP11811164884995,normal,diesel,6,1,False
338,VIK9159,"Evans, Schultz and Shannon",something,2001,BCNN55038242884718,high,diesel,2,0,False
339,XJD-6591,"Oliver, Perkins and James",feel,2021,MJLF91651077457920,high,diesel,5,1,True
340,93D W06,"Gomez, Jones and Shannon",subject,2012,AXFI66048812579896,high,hybrid,4,2,True
341,LYM-2816,Barron Ltd,act,1997,GVXX95973506807090,normal,diesel,2,0,True
342,311-IMFB,Chambers-White,style,2004,RFIQ22818958162634,normal,hybrid,5,0,True
343,BUT 923,Ramirez-Downs,trip,2015,KYNS53025901253395,high,diesel,3,1,False
344,2-4677C,"Martin, Barnes and Diaz",think,2010,YIRQ48062960555884,normal,electric,8,1,False
345,NRS 730,"Kemp, Cox and Lopez",red,2017,CYQW69420830902509,normal,hybrid,4,1,False
346,94J WO7,Pierce PLC,American,2004,NFZN25322061812498,normal,hybrid,2,2,True
347,RJD-4794,"Moore, Murray and Johnson",bar,2016,TANC87534147003414,high,hybrid,8,2,False
348,526 BLF,Nelson-Cox,total,1992,LECD81128426546063,high,electric,8,0,False
349,WBC-423,"Thompson, Lewis and Miller",fight,1997,YQXH06845751714061,high,diesel,3,1,True
350,FGW-9986,Gonzalez Ltd,rate,2004,BPBP32408581133371,high,hybrid,6,0,True
351,IF0 Y1V,Bentley Ltd,often,1998,YQQZ96319146126076,normal,hybrid,3,1,False
352,ZOW 659,"Pollard, Tapia and Davis",quality,2019,GLCM10315867110451,normal,hybrid,8,1,True
353,405-WAK,"Medina, Kelly and Hodge",her,2005,HNWG91941849080311,high,hybrid,5,0,False
354,330 VSQ,Johnston LLC,or,2011,RSVP28172251328707,normal,electric,4,0,False
355,FSO-2707,Craig LLC,Republican,1990,UHDT10297102533358,high,electric,8,2,False
356,ZDW 086,Holder LLC,somebody,1992,DISA43077789744872,normal,electric,2,2,False
357,6EZ M81,Harper Ltd,smile,1991,JTBW99937209578723,normal,diesel,8,1,False
358,6-32950,"Harrison, Taylor and Hood",great,1999,XMAA63310487525875,normal,hybrid,2,1,False
359,JTR-955,Carr Ltd,prove,1990,UUCF24648892329580,normal,diesel,6,0,True
360,MOH 471,"Miles, Novak and Tucker",that,2011,GBFN54026628851956,high,diesel,4,2,True
361,VRM-608,Howard LLC,end,2022,ZWDN09656670115476,normal,diesel,2,0,True
362,855 OV4,"Martinez, Smith and Stewart",agree,2001,ILQA85667201691349,normal,electric,3,0,False
363,910 XLR,Archer LLC,seven,1994,WMTL37812430448604,normal,hybrid,7,2,True
364,SWG5474,"Barnes, Dean and Barnes",affect,2018,DGQR74633099588393,normal,diesel,7,0,True
365,KNM 142,Wyatt LLC,we,2003,TRWS04533851176477,high,electric,2,1,False
366,DY5 A9V,Collins-Curry,beautiful,2004,JYJG84024464646687,high,diesel,6,2,True
367,WAR 125,Rocha-Yates,attack,2008,GJPR01089518797319,high,diesel,6,0,False
368,1-48055,"Vargas, Herman and Murphy",none,2015,YGLL57767881897488,high,diesel,3,1,True
369,2RD7959,Harris-Moody,trouble,2020,VZQG60960948304394,normal,electric,4,0,True
370,6H 83336,"Knight, Richardson and Miller",past,2002,YRYF60238031938405,normal,hybrid,5,1,False
371,744 9QK,Robinson-Russell,up,2005,DVCK85441200905743,high,hybrid,2,2,False
372,OVG 500,Garcia-May,remain,2017,EMOL44530899210939,normal,electric,8,0,True
373,DRL-220,Ramos Ltd,more,2017,YPMF44032406320770,high,electric,2,1,True
374,HLZ-877,Barton PLC,worker,2010,OQXW83262038641705,high,electric,4,0,True
375,992 VHU,Banks PLC,system,2002,SJCV56651289980092,high,electric,4,2,False
376,89MS3,Evans Group,firm,2009,BXOS16210164948361,normal,hybrid,4,0,False
377,BQI 280,Delgado-Bates,respond,2012,MQMK21340737644240,normal,hybrid,5,1,True
378,831 9GP,Cantrell and Sons,bad,2023,RAPA75551377645057,normal,diesel,2,2,False
379,KRK 358,"Mccoy, Rodriguez and Rocha",anything,2004,EXVB68071066098928,high,hybrid,5,0,False
380,8QWQ 85,"Barnes, Parker and Glover",that,1992,GUBQ03242903422486,normal,hybrid,3,1,True
381,750-ZCE,Andrews-Delacruz,food,1999,ZFHO32426003801370,normal,electric,7,2,False
382,291 KQP,"Green, Williams and Wu",I,1999,BOMA30145931082353,normal,hybrid,5,1,True
383,UM-3128,"Young, Franklin and Thomas",charge,2002,FSNI58386979902184,high,hybrid,6,2,False
384,NU7 2136,"Wu, Rocha and Reeves",with,1993,TDAE76324178483915,normal,diesel,2,1,False
385,YWC 6415,Archer Ltd,adult,2012,SHUJ96860653148693,normal,hybrid,4,1,True
386,289 XGG,Harrison Ltd,down,2001,DYUU66048761437598,high,electric,7,0,False
387,33-RR62,"Nash, Sheppard and Hill",mind,2015,CFYD29181979637136,normal,diesel,8,2,True
388,982-IJLY,Walton Inc,company,2011,RFIO54683845045677,normal,hybrid,3,2,True
389,544-722,"Mcclain, Gonzales and Davis",east,1996,IVZP22222122253702,high,electric,6,2,True
390,GHG5554,"Mcdonald, Martin and Lewis",race,2020,DJSQ89845409025522,normal,hybrid,3,2,False
391,710 AKF,"Lyons, Allen and Watson",couple,1997,FJTN09962890868729,high,hybrid,7,2,True
392,SAZ 251,Blankenship and Sons,summer,2016,BLPN30549301098991,normal,electric,4,1,False
393,CFC 296,Turner Inc,together,2009,XAXQ32958107860736,high,hybrid,5,0,False
394,12W 5128,Mccoy-Williams,old,1997,PDVF17209138242737,normal,diesel,4,0,True
395,621CMT,"Liu, Young and Owens",within,2007,TCJA64341746911852,normal,hybrid,7,1,True
396,VZA-311,Morrison PLC,for,2013,GCQD54721194933976,high,electric,3,0,False
397,47-53570,King-Jones,way,1996,DZRQ69091125803678,normal,diesel,7,1,False
398,H49-73A,"Hall, Goodman and Graves",trouble,2004,QBMC44128586357363,normal,electric,6,0,True
399,6V WD108,Davis Ltd,understand,1998,LCBV08834781073970,normal,electric,3,1,False
400,942 BIF,Stewart-Green,gun,2019,QIFE54310570698747,normal,hybrid,3,0,False
401,90L 8885,Wallace-Duran,rule,2004,WUVN58800403755309,high,electric,2,2,False
402,79-X876,Kidd-Cantrell,best,2014,IPNN68182457610167,normal,electric,3,1,False
403,MAC 757,Kim-Cooper,newspaper,2021,OWCM43465197643904,high,electric,4,0,True
404,YVH2676,Knapp PLC,stay,2008,NNIT69374277172949,normal,hybrid,3,1,False
405,6S S1292,Lucas PLC,ability,1997,GYST63673448039541,high,diesel,5,0,True
406,HVS 731,Brown and Sons,beyond,2018,NFMX09024867028037,high,electric,5,1,False
407,4340,Allen Group,identify,2012,SLNE73498814486499,high,diesel,5,1,True
408,813 TSO,Myers-Moore,live,2003,ZQCS44810708147634,high,electric,7,1,True
409,2256 RT,Blackburn Ltd,hair,2007,CMZB75546352321796,normal,hybrid,5,1,True
410,195-876,"Garner, Carter and Thomas",arrive,1990,MUEV11150169442830,high,electric,8,2,False
411,MDO 466,Bruce-Walker,simple,2003,LUEF41064025686332,high,electric,5,2,True
412,31L F65,Campbell Inc,son,2020,VXJF00901767486113,normal,electric,2,2,False
413,QHS-695,Hill-May,ahead,2007,HTJC85184008610479,normal,electric,3,1,False
414,JER-412,"Nelson, Andrade and Smith",different,2020,FOOT50513881963934,normal,diesel,7,1,True
415,201-VJU,Ward Group,who,2020,UHUI43439692383247,high,electric,2,2,False
416,ZRC-458,Barker Inc,its,2011,XUJA85606989966752,high,hybrid,4,2,True
417,121 2AM,"Maldonado, Williams and Bowman",finish,1995,AMEU01399486558410,high,electric,7,0,True
418,13K 0090,Branch-White,data,1996,FHOP76030550163947,normal,hybrid,5,1,True
419,7YC 701,Briggs-Wright,material,2010,QQQN82195332372291,high,hybrid,2,0,True
420,HSE 520,Herman Ltd,trouble,2017,TYJZ56998381865462,normal,electric,7,2,False
421,39C 0603,Kidd Group,light,2008,PEBB38372488776321,normal,electric,4,2,True
422,HNJ 531,Hernandez-Rogers,cut,2013,MWKE73046880390534,high,electric,4,1,False
423,1-51988,Taylor-Hughes,woman,2023,ZQAV66636193019041,normal,electric,6,2,True
424,0GG 361,"Ross, Bullock and Murphy",I,2017,BCLT42748475869380,normal,diesel,5,1,True
425,VFD 471,"Anderson, Brown and Barron",involve,2014,HRAN57775439200452,high,electric,3,1,True
426,31-ZY08,Spencer Ltd,tell,1991,TVCY04518132707056,normal,electric,2,1,True
427,QYG A44,Jennings Ltd,charge,2003,NZZF73454679260056,normal,hybrid,2,0,False
428,OWN H29,"Lee, Crawford and Hernandez",help,2014,BKLF16657067797615,normal,diesel,3,1,True
429,XAA 962,"Bass, Herring and Lee",travel,1992,LLEM12192274873445,high,electric,6,0,True
430,179-YGD,Soto Inc,body,1990,SHDV10117940592077,normal,electric,5,0,False
431,UWZ-0929,Hoover and Sons,go,2008,AWRO68558554103484,normal,electric,6,2,False
432,OMH4457,Turner and Sons,field,2020,SHQC42573980482842,high,diesel,7,1,False
433,5731 HD,Berg PLC,health,2001,GWZT86983272786908,high,diesel,5,1,True
434,864Q7,"Smith, Lewis and Fernandez",strategy,2009,EUXB83657118178181,normal,electric,6,2,False
435,07E 7926,Carter LLC,your,2003,DBCR38980005067160,normal,hybrid,2,2,False
436,0DA 829,"Norris, Schneider and Wilcox",mention,2016,KMGV75937342294101,high,hybrid,3,2,False
437,UXI-1536,"Mays, Anderson and Hall",use,1998,JLHN32334533944568,high,hybrid,5,0,True
438,9G 8314X,"Nelson, Lowery and Wilson",can,2017,VTNO24382348353030,normal,hybrid,2,2,True
439,283 TTZ,Morgan Group,generation,1997,BJSX40461240805808,high,diesel,2,1,True
440,3-1316R,Johnson Group,huge,2007,VZMR22010614764802,high,diesel,6,2,False
441,356 ZFV,"Webb, Williams and Harvey",at,2018,DGBQ04860072682839,normal,diesel,5,1,True
442,7-85315,"Gamble, Walls and Jones",sister,2005,QOGD42373370146718,normal,electric,5,2,True
443,615-GPNX,Clark LLC,scientist,1994,PHZN31954250716987,normal,diesel,4,1,False
444,8K X7699,"Pollard, Rodriguez and Blackwell",report,2022,NQUS83527866804124,normal,hybrid,2,1,True
445,726-KAH,"Delgado, Reyes and Bailey",training,2004,KEXX30944608119327,normal,electric,6,1,False
446,IFL 658,Rivers-Hicks,ready,2000,ZWZF40787425499130,normal,diesel,4,1,False
447,LOV 337,"Baker, Smith and Trujillo",use,2023,XDEW93335142050207,high,hybrid,5,0,True
448,956 XHW,Jones-Rodriguez,hard,2009,EVTO19201499470094,high,diesel,8,0,True
449,9QU4401,Welch PLC,leg,2017,MRTT70098331621477,high,diesel,4,0,True
450,9DA 363,"Ruiz, Compton and Miller",tend,1990,XZKV73965360791886,normal,diesel,5,2,True
451,LQG 968,Thomas and Sons,maybe,2014,AHCK29046077148562,high,hybrid,8,0,False
452,8D 6Q6EVC,"Martin, Washington and Thomas",high,2001,JNEE66972083633981,high,hybrid,2,0,True
453,498 QJ4,"Lin, Moran and Fowler",blue,1996,WIYL64072542852827,high,hybrid,8,0,True
454,91I Q91,Bishop-Casey,hundred,2017,UGZA29969058007967,normal,diesel,3,0,True
455,OUQ-5301,Webb-Mcknight,finally,2009,KOZK15370109988138,high,hybrid,7,1,False
456,RUY 406,Arnold Inc,ask,1997,HSBU43080278217504,high,electric,8,1,True
457,ZYA 611,Mendoza PLC,his,2013,ALVQ66423262068624,normal,hybrid,8,2,False
458,J59 3YW,Ware LLC,education,1990,IACI22483628038472,normal,hybrid,5,1,True
459,172 KGR,"Hoffman, Jones and Conner",onto,2007,NEBR92299896461313,normal,electric,6,2,False
460,B 081250,Willis Inc,finally,2010,WICU59805867247237,normal,diesel,3,0,False
461,NRE 982,Smith Group,model,1990,LGNW26879764573170,high,diesel,4,2,False
462,5IB 110,Green-Turner,future,2017,HTTH35452372229195,high,electric,2,0,True
463,593-277,Williams Inc,eight,2002,CFHR81059170785865,normal,diesel,3,1,True
464,838787,"Walker, Jenkins and Dixon",let,1997,NNGT20847164967378,normal,electric,8,0,False
465,7-9676E,Reyes-Davis,magazine,2013,FFHM83378716901820,normal,electric,3,1,False
466,071 XQU,Vega-Richard,probably,2005,PBDP27368221989401,normal,diesel,2,1,False
467,30BI9,Shelton and Sons,remember,1992,LLQB83428416658719,normal,electric,8,1,True
468,DVJ-091,James Inc,seat,2017,BETX06403168408872,normal,diesel,6,2,False
469,11VP2,"Phillips, Thomas and Garcia",leg,2022,THAK70551088280272,normal,electric,4,2,False
470,7O 8129I,Walker PLC,some,2003,OIJW97220045968744,high,electric,7,2,True
471,LZO 752,"Hunter, Clark and Berger",most,2019,CNRU33600958434639,normal,hybrid,3,0,False
472,394M8,"Davis, Reynolds and Anderson",drug,2006,SAKR36050273943293,normal,diesel,2,0,False
473,V15-42Q,Spencer-Freeman,force,2015,YPRJ44615887412942,high,electric,7,2,False
474,MCQ 763,Riley Ltd,accept,1993,DSBZ85886689914904,high,hybrid,5,0,False
475,N13-38X,"Park, Alexander and Clark",return,1991,HXXH14449109505922,high,electric,5,2,True
476,V02-IGJ,Cantrell-Fisher,per,2004,VKDT42962965304436,high,electric,2,2,True
477,60-IA92,"Griffith, Jackson and Garcia",key,2012,VPJA66633135086115,normal,diesel,5,1,False
478,ZYL 5853,Collins Ltd,vote,2018,PZMR98281371292310,high,electric,3,0,False
479,331 BFI,Haney Ltd,power,1999,BUZU36058491193640,high,electric,4,1,True
480,6GI 584,Baker LLC,matter,2010,EBKI04543357417682,normal,hybrid,7,1,False
481,253-YCT,Williams LLC,reveal,2012,FFKV86649861016035,high,diesel,8,2,True
482,647-OLY,Jones-Beasley,none,2013,BFMK12850828992179,normal,diesel,7,0,False
483,39Z 0215,Barker-Ritter,last,2019,RNME14225223309759,normal,diesel,6,0,True
484,2JG72,Luna-Cowan,adult,1991,KEUS07375410855166,high,electric,8,0,True
485,636-688,Farmer-Carlson,stage,2017,YONX76921271032905,high,electric,8,1,False
486,523V3,Marshall-Douglas,maybe,2020,UTIP84438152759884,normal,diesel,6,2,False
487,974-021,Hammond-Nelson,pick,2014,DADM69531785028896,normal,hybrid,5,0,False
488,Z46 5ES,Joseph-Odonnell,either,1996,HHLY60987341379014,normal,electric,5,1,True
489,HIL8636,Palmer-Howard,against,1995,PEAK40059589407587,high,electric,7,1,True
490,662YHB,"Johnson, Johnson and Mcclure",dinner,1997,BUYA43839124192763,high,diesel,4,0,False
491,475 HQH,Cooley Group,data,2013,NKFN82613015756716,high,diesel,7,2,False
492,OKE-4909,Gonzalez-Long,relate,2009,GURO60478975301789,high,diesel,8,0,False
493,3GM99,Wade Ltd,experience,1998,IFXZ69860864249597,high,electric,6,2,True
494,9TY06,"Webb, Ochoa and Hernandez",where,1996,WABL39329951288153,high,electric,5,1,False
495,ISO 065,Lyons PLC,now,1997,YUQK33096699175189,normal,diesel,7,0,False
496,87-GG19,Morrison-Paul,similar,1999,ZXUI83558100986942,high,electric,6,0,False
497,UO 8094,"Woodward, King and Jordan",especially,2018,NGNO81782955403725,high,electric,6,1,False
498,926-WEL,Avery Group,film,2010,SBLW50410844583742,normal,hybrid,5,1,True
499,037531,"Bird, Eaton and Stone",leader,2023,POZR32708070075009,high,electric,4,1,False
500,00FC043,"Valdez, Adams and Contreras",third,1995,CHLH68088939279357,normal,hybrid,7,2,True
501,3-28562,Long Ltd,since,2000,SFES21624265094517,high,electric,8,1,False
502,508C2,Kennedy PLC,heart,2023,FJKB28523237900022,normal,electric,6,0,False
503,2723 JX,Cantrell LLC,party,2003,PRKB80873508305949,normal,electric,3,1,False
504,785MHJ,Jenkins LLC,per,2023,MFQD68859213414050,high,electric,6,1,True
505,190-JNO,Eaton Ltd,care,2003,ANUU19108835102909,normal,electric,2,1,False
506,6937 BK,Smith Ltd,security,1997,SIPM43610273084060,high,hybrid,8,1,False
507,W99 9FE,Lowe and Sons,year,2006,GZOA29918451674812,high,diesel,6,0,True
508,7IL4131,"Lowery, Mullins and Black",ability,2015,VTHV26385733992198,high,diesel,2,1,False
509,K 877976,"Sullivan, Bailey and Smith",with,2010,QEZS16940652772230,normal,electric,2,2,True
510,3U HC282,Poole-Adams,ever,2009,IGBY02253536510408,normal,hybrid,7,1,False
511,Y30 7IR,Williams LLC,American,2002,JLSN06076596141764,normal,electric,7,2,False
512,06-3326J,Lewis PLC,trade,2014,UZYC76243732278300,normal,electric,8,1,False
513,223 TTD,Suarez LLC,adult,2008,BWDH79490345276495,high,hybrid,8,0,True
514,4CX43,Miller LLC,little,1994,ZDJV11483584035072,high,hybrid,2,2,True
515,3I 6R6QHA,Johnson PLC,do,1996,AZSO27649756104922,high,hybrid,4,0,True
516,47IN780,Jordan LLC,security,2009,LIZJ67197012791377,high,electric,2,2,True
517,367-EIK,Daugherty LLC,street,1997,RFUB15514786274446,high,electric,2,0,True
518,A79 6GC,"Reynolds, Davidson and Graham",single,2009,HPNP67915841487663,normal,diesel,4,1,False
519,6F 8N3TPO,Robinson and Sons,hope,1993,YLYD87301865006568,normal,hybrid,3,2,True
520,49-0447R,"Thompson, Gaines and Hart",there,2008,NTYU37058022499151,normal,electric,2,1,True
521,599-FDVF,Goodwin Inc,own,2015,OUTX49345358695132,high,diesel,6,2,True
522,015 KG6,Flores-Melton,court,2012,FZGW34507881116842,high,hybrid,5,0,False
523,9MR0472,Gonzales-Olson,foot,2015,WTIZ80853221209622,normal,hybrid,2,1,True
524,116-FGV,Colon-Boyer,growth,2015,TBBX14527561893234,normal,diesel,6,2,True
525,FD9 F1F,Manning-Lewis,catch,2012,BZRO17809415920817,normal,diesel,6,0,False
526,69-C358,Cooke-Davis,find,2021,QNRM12359730352756,high,diesel,4,0,True
527,B25-DRL,"Martin, Carter and Anderson",reality,1995,LAYN98848448889238,normal,diesel,8,0,True
528,996-IUTA,Bennett-Molina,provide,1996,FPXT99946791187950,normal,electric,4,0,False
529,HDH 974,"Acosta, Davis and Buchanan",forget,2021,RKGV81956204158133,normal,electric,8,1,True
530,6-36023S,"Ruiz, Hale and Kelly",team,1990,KUBK81369370982061,normal,hybrid,8,2,False
531,R73 8YA,Lewis-Wheeler,art,2014,CTCQ43660402149427,normal,electric,4,2,True
532,BMW-527,Boyle-Fry,court,1995,GRCF21097220725409,high,hybrid,7,1,True
533,7832,Fox-Rogers,green,1990,TEMY94260591818355,normal,electric,5,2,False
534,070-SCF,Andrews-Payne,especially,2015,WSSW76170524917405,high,hybrid,2,1,True
